select\shanx105.krn 05.2,05.2,08.0,05.2,06.0,06.0,06.0,06.0,06.0,06.0,05.2,05.2,08.0,08.0,06.0,06.0,05.2,05.2,08.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,05.0,05.0,07.8,07.8,05.8,05.8,05.2,05.2,06.0,06.0,05.2,05.2,08.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,05.0,07.0,07.0,07.8,07.8,05.8,05.8,05.0,05.0,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx106.krn 05.2,05.2,07.2,07.2,09.2,09.2,07.2,05.2,08.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,05.2,05.2,07.2,07.2,09.2,09.2,07.2,05.2,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,05.2,05.2,07.2,07.2,09.2,09.2,07.2,05.2,08.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,06.0,06.0,05.2,05.2,08.0,08.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx166.krn 06.0,06.0,08.0,06.0,07.0,07.0,07.0,07.0,08.0,08.0,06.0,09.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,08.0,08.0,06.0,09.0,07.0,09.0,07.0,05.0,07.8,07.8,07.8,07.8,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,07.8,07.8,05.0,05.0,04.0,04.0,04.0,04.0,07.8,07.8,07.8,05.0,07.8,07.8,05.8,08.8,06.8,06.8,06.8,06.8,06.8,06.8,06.8,06.8
select\shanx167.krn 05.0,05.0,07.0,09.0,09.8,09.8,07.8,07.8,06.0,06.0,08.0,05.2,06.0,06.0,06.0,06.0,09.0,09.0,07.0,09.0,05.0,05.0,07.8,05.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,08.0,05.2,06.0,06.0,04.0,09.0,07.0,07.0,09.0,09.0,06.0,06.0,06.0,06.0,05.0,05.0,09.8,07.8,05.8,05.8,06.8,06.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx178.krn 09.2,09.2,09.2,09.2,09.2,09.2,09.2,09.2,06.2,06.2,06.2,06.2,05.2,05.2,05.2,05.2,07.2,07.2,05.2,05.2,08.0,08.0,05.2,05.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,05.2,05.2,05.2,05.2,05.2,05.2,07.2,07.2,07.2,07.2,07.2,07.2,08.0,08.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx184.krn 09.2,09.2,09.2,09.2,05.2,05.2,07.2,07.2,06.2,06.2,06.2,06.2,05.2,05.2,08.0,08.0,09.2,09.2,05.2,05.2,05.2,05.2,07.2,09.2,05.2,05.2,10.0,08.0,06.0,06.0,06.0,06.0,09.2,09.2,05.2,05.2,05.2,05.2,07.2,07.2,06.0,06.0,05.2,05.2,10.0,10.0,08.0,08.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx187.krn 07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,09.0,07.0,07.0,09.0,09.0,06.0,06.0,07.0,07.0,05.0,05.0,07.8,07.8,05.8,05.8,08.8,08.8,08.8,08.8,08.8,08.8,08.8,08.8,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,07.0,07.0,07.0,07.8,05.8,05.8,08.8,08.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx250.krn 06.0,06.0,06.0,06.0,06.0,06.0,06.0,08.0,08.0,08.0,06.0,04.0,06.0,06.0,06.0,06.0,09.0,09.0,05.0,05.0,07.0,07.0,09.0,07.0,05.0,05.0,09.8,07.8,05.8,05.8,05.8,05.8,09.0,09.0,09.0,09.0,06.0,06.0,06.0,09.0,07.0,07.0,05.0,07.0,06.0,06.0,09.0,09.0,07.8,07.8,05.8,07.8,09.8,09.8,09.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx388.krn 05.2,05.2,05.2,05.2,07.2,10.0,08.0,06.0,09.0,06.0,09.0,07.8,05.8,05.8,05.8,07.8,05.2,05.2,05.2,05.2,07.2,10.0,08.0,06.0,09.0,06.0,09.0,07.8,05.8,05.8,05.8,05.8,05.2,05.2,09.0,06.0,08.0,08.0,05.2,05.2,05.2,05.2,09.0,06.0,08.0,06.0,09.0,07.0,05.0,07.8,05.0,07.0,06.0,06.0,06.0,07.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0,05.0
select\shanx402.krn 06.0,06.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,09.8,07.8,05.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,09.8,07.8,05.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,08.0,06.0,09.0,07.0,05.0,05.0,05.8,05.8,05.0,05.0,09.8,07.8,05.8,05.8,05.8,07.8,09.8,09.8,07.0,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx403.krn 06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,06.0,06.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,05.0,05.0,07.0,07.0,09.0,09.0,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx404.krn 09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,09.0,09.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx405.krn 07.0,07.0,07.0,07.0,07.0,05.2,08.0,05.2,05.0,05.0,07.8,10.8,05.8,05.8,05.8,05.8,05.8,05.8,06.0,06.0,11.0,06.0,05.2,08.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,05.2,08.0,05.2,05.0,05.0,07.8,10.8,05.8,05.8,05.8,05.8,05.8,05.8,06.0,06.0,11.0,06.0,05.2,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx422.krn 09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,07.2,09.2,06.0,06.0,06.0,08.0,05.2,05.2,05.2,07.2,05.2,08.0,08.0,06.0,09.2,09.2,06.0,06.0,08.0,06.0,09.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx425.krn 06.0,06.0,05.2,08.0,06.0,06.0,06.0,06.0,05.2,05.2,07.2,07.2,06.2,06.2,07.2,07.2,06.0,06.0,08.0,08.0,06.0,06.0,06.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,05.2,08.0,06.0,06.0,06.0,06.0,05.2,05.2,07.2,07.2,06.2,06.2,07.2,07.2,06.2,06.2,08.0,08.0,06.0,06.0,06.0,09.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx430.krn 09.0,09.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,06.0,09.0,09.0,07.0,07.0,07.0,07.0,09.0,09.0,06.0,06.0,08.0,08.0,06.0,06.0,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,09.0,09.0,06.0,06.0,08.0,08.0,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,06.0,06.0,09.0,09.0,06.0,06.0,05.0,05.0,05.8,05.8,07.8,07.8,07.8,07.8,07.8,07.8,07.8,07.8
select\shanx431.krn 05.2,05.2,07.2,07.2,07.2,07.2,06.0,06.0,11.0,11.0,06.0,06.0,07.0,07.0,07.0,07.0,05.2,05.2,08.0,08.0,06.0,06.0,11.0,11.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,05.2,05.2,07.2,07.2,07.2,07.2,06.0,06.0,11.0,11.0,06.0,06.0,07.0,07.0,07.0,07.0,08.0,08.0,06.0,06.0,07.0,07.0,05.0,05.0,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx436.krn 07.2,07.2,08.0,08.0,07.2,07.2,07.2,07.2,08.0,08.0,07.2,07.2,08.0,08.0,06.0,06.0,04.0,04.0,07.0,07.0,06.0,06.0,08.0,08.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.2,07.2,08.0,08.0,07.2,07.2,07.2,07.2,08.0,08.0,07.2,07.2,08.0,08.0,06.0,06.0,04.0,04.0,07.0,07.0,06.0,06.0,08.0,08.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx444.krn 08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,07.8,07.8,07.8,07.8,07.8,07.8,08.0,08.0,06.0,06.0,09.0,09.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,07.0,07.0,07.8,07.8,07.8,07.8,07.8,07.8,08.0,08.0,09.0,09.0,05.0,05.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
select\shanx447.krn 07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,09.2,09.2,07.2,07.2,05.2,05.2,05.2,05.2,08.0,08.0,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,09.2,09.2,07.2,07.2,05.2,05.2,05.2,05.2,07.2,07.2,07.2,07.2,07.2,07.2,05.2,05.2,08.0,08.0,08.0,08.0
select\shanx451.krn 07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,09.2,09.2,09.2,09.2,07.2,07.2,05.2,05.2,05.2,05.2,08.0,08.0,06.0,06.0,09.0,09.0,09.0,09.0,09.0,09.0,09.0,09.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,09.2,09.2,09.2,09.2,09.2,09.2,07.2,07.2,05.2,05.2,08.0,08.0,09.0,09.0,09.0,09.0,07.2,07.2,05.2,08.0,06.0,06.0,08.0,08.0
select\shanx452.krn 07.2,07.2,07.2,07.2,05.2,05.2,08.0,08.0,05.2,05.2,05.2,05.2,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,07.0,07.0,07.0,07.0,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,07.2,05.2,05.2,05.2,05.2,08.0,08.0,05.2,05.2,05.2,05.2,08.0,08.0,08.0,08.0,08.0,08.0,08.0,08.0,07.0,07.0,07.0,07.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0,06.0
select\shanx457.krn 07.0,07.0,05.0,05.0,07.0,07.0,07.0,07.0,07.0,07.0,06.0,06.0,04.0,04.0,06.0,06.0,07.0,07.0,07.0,07.0,05.0,05.0,07.0,07.0,06.0,06.0,09.0,07.0,05.0,05.0,05.8,05.8,05.0,05.0,05.8,05.8,05.0,05.0,05.0,05.0,07.0,07.0,09.0,09.0,07.0,07.0,05.0,05.0,07.8,07.8,05.8,07.8,05.0,05.0,07.8,07.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8,05.8
select\shanx460.krn 09.0,09.0,09.0,09.0,09.0,09.0,09.0,09.0,09.0,09.0,05.2,05.2,08.0,08.0,05.2,05.2,09.0,09.0,06.0,06.0,09.0,09.0,07.0,07.0,05.0,05.0,09.8,09.8,07.8,07.8,05.8,05.8,05.0,05.0,05.0,05.0,05.0,05.0,07.0,07.0,09.0,09.0,09.0,09.0,09.0,09.0,06.0,06.0,08.0,08.0,05.2,05.2,08.0,08.0,09.0,09.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0,07.0
