d:\hsom\src\data\shanx022.krn 2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx023.krn 2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1
d:\hsom\src\data\shanx025.krn 2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx026.krn 2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx027.krn 2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx028.krn 2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx029.krn 2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx031.krn 2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1
d:\hsom\src\data\shanx032.krn 2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx034.krn 2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx035.krn 2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx036.krn 2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx037.krn 2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx040.krn 2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx041.krn 2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx042.krn 2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx043.krn 2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx044.krn 2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx045.krn 2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx046.krn 2,1,1,1,2,1,0,0,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,0,0,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx048.krn 2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx049.krn 2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1
d:\hsom\src\data\shanx050.krn 2,1,2,1,2,1,2,2,2,2,2,1,1,1,0,0,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,0,0,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx067.krn 2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1
d:\hsom\src\data\shanx070.krn 2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx083.krn 2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1
d:\hsom\src\data\shanx097.krn 2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx105.krn 2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx106.krn 2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx113.krn 2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx154.krn 2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx162.krn 2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1
d:\hsom\src\data\shanx163.krn 2,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx166.krn 2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx167.krn 2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx178.krn 2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx184.krn 2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx187.krn 2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx188.krn 2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx190.krn 2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx201.krn 0,0,2,1,2,1,2,2,2,1,2,1,2,1,1,1,0,0,2,1,2,1,2,2,2,1,1,2,2,2,2,1,0,0,2,1,2,1,2,2,2,1,2,2,2,2,2,1,0,0,2,1,2,1,2,2,2,2,2,2,2,1,1,1
d:\hsom\src\data\shanx218.krn 2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx243.krn 2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx250.krn 2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx255.krn 2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx265.krn 2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx266.krn 2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx269.krn 2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx271.krn 2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx274.krn 2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1
d:\hsom\src\data\shanx313.krn 2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx336.krn 2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx338.krn 2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx341.krn 2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx345.krn 2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
d:\hsom\src\data\shanx347.krn 0,0,0,0,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1
d:\hsom\src\data\shanx355.krn 2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx356.krn 2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx361.krn 2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,0,0,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1
d:\hsom\src\data\shanx363.krn 2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx388.krn 2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx389.krn 2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx391.krn 2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx402.krn 2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx403.krn 2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx404.krn 2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx405.krn 2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx406.krn 2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx407.krn 2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx408.krn 2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx409.krn 2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1
d:\hsom\src\data\shanx410.krn 2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx411.krn 2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx412.krn 2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx415.krn 2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx417.krn 2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx418.krn 2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx419.krn 2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1
d:\hsom\src\data\shanx420.krn 2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1
d:\hsom\src\data\shanx421.krn 2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1
